Timestamp,Hour,Minute,DayOfWeek,Total_Usage_W
2024-01-03 00:40:00,0,40,2,1676.45
2024-01-03 00:45:00,0,45,2,1675.01
2024-01-03 00:50:00,0,50,2,1682.79
2024-01-03 00:55:00,0,55,2,1681.44
2024-01-03 01:00:00,1,0,2,2375.32
2024-01-03 01:05:00,1,5,2,2376.13
2024-01-03 01:10:00,1,10,2,2376.91
2024-01-03 01:15:00,1,15,2,2380.23
2024-01-03 01:20:00,1,20,2,2382.3
2024-01-03 01:25:00,1,25,2,2382.8
2024-01-03 01:30:00,1,30,2,1676.31
2024-01-03 01:35:00,1,35,2,1682.17
2024-01-03 01:40:00,1,40,2,1684.38
2024-01-03 01:45:00,1,45,2,1682.47
2024-01-03 01:50:00,1,50,2,1679.43
2024-01-03 01:55:00,1,55,2,1679.64
2024-01-03 02:00:00,2,0,2,2382.08
2024-01-03 02:05:00,2,5,2,2380.27
2024-01-03 02:10:00,2,10,2,2378.71
2024-01-03 02:15:00,2,15,2,2376.86
2024-01-03 02:20:00,2,20,2,2381.01
2024-01-03 02:25:00,2,25,2,2377.67
2024-01-03 02:30:00,2,30,2,1684.75
2024-01-03 02:35:00,2,35,2,1676.62
2024-01-03 02:40:00,2,40,2,1675.53
2024-01-03 02:45:00,2,45,2,1683.55
2024-01-03 02:50:00,2,50,2,1682.99
2024-01-03 02:55:00,2,55,2,1678.17
2024-01-03 03:00:00,3,0,2,2377.29
2024-01-03 03:05:00,3,5,2,2376.97
2024-01-03 03:10:00,3,10,2,2383.91
2024-01-03 03:15:00,3,15,2,2377.09
2024-01-03 03:20:00,3,20,2,2382.24
2024-01-03 03:25:00,3,25,2,2378.31
2024-01-03 03:30:00,3,30,2,1684.8
2024-01-03 03:35:00,3,35,2,1680.65
2024-01-03 03:40:00,3,40,2,1682.65
2024-01-03 03:45:00,3,45,2,1680.88
2024-01-03 03:50:00,3,50,2,1679.2
2024-01-03 03:55:00,3,55,2,1677.52
2024-01-03 04:00:00,4,0,2,2380.93
2024-01-03 04:05:00,4,5,2,2384.55
2024-01-03 04:10:00,4,10,2,2379.34
2024-01-03 04:15:00,4,15,2,2375.01
2024-01-03 04:20:00,4,20,2,2384.76
2024-01-03 04:25:00,4,25,2,2378.63
2024-01-03 04:30:00,4,30,2,1675.02
2024-01-03 04:35:00,4,35,2,1678.15
2024-01-03 04:40:00,4,40,2,1678.45
2024-01-03 04:45:00,4,45,2,1681.88
2024-01-03 04:50:00,4,50,2,1678.59
2024-01-03 04:55:00,4,55,2,1684.03
2024-01-03 05:00:00,5,0,2,3341.84
2024-01-03 05:05:00,5,5,2,3344.39
2024-01-03 05:10:00,5,10,2,11392.64
2024-01-03 05:15:00,5,15,2,11399.46
2024-01-03 05:20:00,5,20,2,11398.29
2024-01-03 05:25:00,5,25,2,3336.05
2024-01-03 05:30:00,5,30,2,10681.96
2024-01-03 05:35:00,5,35,2,10675.75
2024-01-03 05:40:00,5,40,2,10681.51
2024-01-03 05:45:00,5,45,2,10682.84
2024-01-03 05:50:00,5,50,2,10677.34
2024-01-03 05:55:00,5,55,2,10683.39
2024-01-03 06:00:00,6,0,2,19312.86
2024-01-03 06:05:00,6,5,2,19312.58
2024-01-03 06:10:00,6,10,2,19310.86
2024-01-03 06:15:00,6,15,2,19313.98
2024-01-03 06:20:00,6,20,2,11299.87
2024-01-03 06:25:00,6,25,2,11295.1
2024-01-03 06:30:00,6,30,2,0.0
2024-01-03 06:35:00,6,35,2,4.72
2024-01-03 06:40:00,6,40,2,0.0
2024-01-03 06:45:00,6,45,2,0.0
2024-01-03 06:50:00,6,50,2,0.0
2024-01-03 06:55:00,6,55,2,3.71
2024-01-03 07:00:00,7,0,2,696.59
2024-01-03 07:05:00,7,5,2,697.82
2024-01-03 07:10:00,7,10,2,697.94
2024-01-03 07:15:00,7,15,2,699.26
2024-01-03 07:20:00,7,20,2,696.44
2024-01-03 07:25:00,7,25,2,696.26
2024-01-03 07:30:00,7,30,2,0.0
2024-01-03 07:35:00,7,35,2,0.0
2024-01-03 07:40:00,7,40,2,0.0
2024-01-03 07:45:00,7,45,2,0.02
2024-01-03 07:50:00,7,50,2,0.0
2024-01-03 07:55:00,7,55,2,0.0
2024-01-03 08:00:00,8,0,2,696.14
2024-01-03 08:05:00,8,5,2,701.86
2024-01-03 08:10:00,8,10,2,700.01
2024-01-03 08:15:00,8,15,2,702.01
2024-01-03 08:20:00,8,20,2,699.86
2024-01-03 08:25:00,8,25,2,703.61
2024-01-03 08:30:00,8,30,2,0.0
2024-01-03 08:35:00,8,35,2,0.0
2024-01-03 08:40:00,8,40,2,0.0
2024-01-03 08:45:00,8,45,2,0.0
2024-01-03 08:50:00,8,50,2,0.0
2024-01-03 08:55:00,8,55,2,4.15
2024-01-03 09:00:00,9,0,2,1933.53
2024-01-03 09:05:00,9,5,2,1925.9
2024-01-03 09:10:00,9,10,2,1930.02
2024-01-03 09:15:00,9,15,2,1934.57
2024-01-03 09:20:00,9,20,2,1934.17
2024-01-03 09:25:00,9,25,2,1928.55
2024-01-03 09:30:00,9,30,2,1233.37
2024-01-03 09:35:00,9,35,2,1233.6
2024-01-03 09:40:00,9,40,2,1225.68
2024-01-03 09:45:00,9,45,2,1228.4
2024-01-03 09:50:00,9,50,2,1232.98
2024-01-03 09:55:00,9,55,2,1230.65
2024-01-03 10:00:00,10,0,2,1948.36
2024-01-03 10:05:00,10,5,2,1940.27
2024-01-03 10:10:00,10,10,2,1945.82
2024-01-03 10:15:00,10,15,2,1941.37
2024-01-03 10:20:00,10,20,2,1944.84
2024-01-03 10:25:00,10,25,2,1941.77
2024-01-03 10:30:00,10,30,2,1245.0
2024-01-03 10:35:00,10,35,2,1246.0
2024-01-03 10:40:00,10,40,2,1245.56
2024-01-03 10:45:00,10,45,2,1244.3
2024-01-03 10:50:00,10,50,2,1248.88
2024-01-03 10:55:00,10,55,2,1244.34
2024-01-03 11:00:00,11,0,2,3227.53
2024-01-03 11:05:00,11,5,2,3225.49
2024-01-03 11:10:00,11,10,2,3230.07
2024-01-03 11:15:00,11,15,2,3234.37
2024-01-03 11:20:00,11,20,2,3228.88
2024-01-03 11:25:00,11,25,2,3230.93
2024-01-03 11:30:00,11,30,2,2534.24
2024-01-03 11:35:00,11,35,2,2526.14
2024-01-03 11:40:00,11,40,2,2527.13
2024-01-03 11:45:00,11,45,2,2526.97
2024-01-03 11:50:00,11,50,2,2527.0
2024-01-03 11:55:00,11,55,2,2533.71
2024-01-03 12:00:00,12,0,2,3233.67
2024-01-03 12:05:00,12,5,2,3230.81
2024-01-03 12:10:00,12,10,2,3233.07
2024-01-03 12:15:00,12,15,2,3227.37
2024-01-03 12:20:00,12,20,2,3228.42
2024-01-03 12:25:00,12,25,2,3230.03
2024-01-03 12:30:00,12,30,2,2529.04
2024-01-03 12:35:00,12,35,2,2532.67
2024-01-03 12:40:00,12,40,2,2531.5
2024-01-03 12:45:00,12,45,2,2526.91
2024-01-03 12:50:00,12,50,2,2527.31
2024-01-03 12:55:00,12,55,2,2533.04
2024-01-03 13:00:00,13,0,2,732.44
2024-01-03 13:05:00,13,5,2,728.99
2024-01-03 13:10:00,13,10,2,732.62
2024-01-03 13:15:00,13,15,2,731.39
2024-01-03 13:20:00,13,20,2,733.85
2024-01-03 13:25:00,13,25,2,726.47
2024-01-03 13:30:00,13,30,2,32.26
2024-01-03 13:35:00,13,35,2,27.0
2024-01-03 13:40:00,13,40,2,33.87
2024-01-03 13:45:00,13,45,2,27.82
2024-01-03 13:50:00,13,50,2,26.06
2024-01-03 13:55:00,13,55,2,28.87
2024-01-03 14:00:00,14,0,2,2171.67
2024-01-03 14:05:00,14,5,2,2167.39
2024-01-03 14:10:00,14,10,2,2174.11
2024-01-03 14:15:00,14,15,2,2168.87
2024-01-03 14:20:00,14,20,2,2165.99
2024-01-03 14:25:00,14,25,2,2170.84
2024-01-03 14:30:00,14,30,2,1466.57
2024-01-03 14:35:00,14,35,2,1471.19
2024-01-03 14:40:00,14,40,2,1468.7
2024-01-03 14:45:00,14,45,2,1465.42
2024-01-03 14:50:00,14,50,2,1472.24
2024-01-03 14:55:00,14,55,2,1469.96
2024-01-03 15:00:00,15,0,2,2140.44
2024-01-03 15:05:00,15,5,2,2144.8
2024-01-03 15:10:00,15,10,2,2144.06
2024-01-03 15:15:00,15,15,2,2137.52
2024-01-03 15:20:00,15,20,2,2137.09
2024-01-03 15:25:00,15,25,2,2142.01
2024-01-03 15:30:00,15,30,2,1435.72
2024-01-03 15:35:00,15,35,2,1441.78
2024-01-03 15:40:00,15,40,2,1437.64
2024-01-03 15:45:00,15,45,2,1442.36
2024-01-03 15:50:00,15,50,2,1435.48
2024-01-03 15:55:00,15,55,2,1437.56
2024-01-03 16:00:00,16,0,2,2144.18
2024-01-03 16:05:00,16,5,2,2142.75
2024-01-03 16:10:00,16,10,2,2137.75
2024-01-03 16:15:00,16,15,2,2144.51
2024-01-03 16:20:00,16,20,2,2136.0
2024-01-03 16:25:00,16,25,2,2136.22
2024-01-03 16:30:00,16,30,2,1435.72
2024-01-03 16:35:00,16,35,2,1436.06
2024-01-03 16:40:00,16,40,2,1436.06
2024-01-03 16:45:00,16,45,2,1437.85
2024-01-03 16:50:00,16,50,2,1444.26
2024-01-03 16:55:00,16,55,2,1444.88
2024-01-03 17:00:00,17,0,2,2144.06
2024-01-03 17:05:00,17,5,2,2136.74
2024-01-03 17:10:00,17,10,2,2141.21
2024-01-03 17:15:00,17,15,2,2138.56
2024-01-03 17:20:00,17,20,2,2136.45
2024-01-03 17:25:00,17,25,2,2135.97
2024-01-03 17:30:00,17,30,2,1435.35
2024-01-03 17:35:00,17,35,2,1437.82
2024-01-03 17:40:00,17,40,2,1435.04
2024-01-03 17:45:00,17,45,2,1439.75
2024-01-03 17:50:00,17,50,2,1436.54
2024-01-03 17:55:00,17,55,2,1444.92
2024-01-03 18:00:00,18,0,2,2215.57
2024-01-03 18:05:00,18,5,2,2216.23
2024-01-03 18:10:00,18,10,2,2215.9
2024-01-03 18:15:00,18,15,2,2224.47
2024-01-03 18:20:00,18,20,2,2222.63
2024-01-03 18:25:00,18,25,2,2218.7
2024-01-03 18:30:00,18,30,2,1515.88
2024-01-03 18:35:00,18,35,2,1519.72
2024-01-03 18:40:00,18,40,2,1524.58
2024-01-03 18:45:00,18,45,2,1517.06
2024-01-03 18:50:00,18,50,2,1519.82
2024-01-03 18:55:00,18,55,2,1521.72
2024-01-03 19:00:00,19,0,2,3337.66
2024-01-03 19:05:00,19,5,2,3341.17
2024-01-03 19:10:00,19,10,2,3342.23
2024-01-03 19:15:00,19,15,2,3344.81
2024-01-03 19:20:00,19,20,2,3343.29
2024-01-03 19:25:00,19,25,2,3344.4
2024-01-03 19:30:00,19,30,2,2629.11
2024-01-03 19:35:00,19,35,2,2620.94
2024-01-03 19:40:00,19,40,2,2629.85
2024-01-03 19:45:00,19,45,2,2620.12
2024-01-03 19:50:00,19,50,2,2625.29
2024-01-03 19:55:00,19,55,2,2624.94
2024-01-03 20:00:00,20,0,2,2700.35
2024-01-03 20:05:00,20,5,2,2708.63
2024-01-03 20:10:00,20,10,2,2707.82
2024-01-03 20:15:00,20,15,2,2706.38
2024-01-03 20:20:00,20,20,2,2708.93
2024-01-03 20:25:00,20,25,2,2706.72
2024-01-03 20:30:00,20,30,2,2005.36
2024-01-03 20:35:00,20,35,2,2001.78
2024-01-03 20:40:00,20,40,2,2005.58
2024-01-03 20:45:00,20,45,2,2004.02
2024-01-03 20:50:00,20,50,2,2006.52
2024-01-03 20:55:00,20,55,2,2002.58
2024-01-03 21:00:00,21,0,2,2705.66
2024-01-03 21:05:00,21,5,2,2705.26
2024-01-03 21:10:00,21,10,2,2707.48
2024-01-03 21:15:00,21,15,2,2705.95
2024-01-03 21:20:00,21,20,2,2708.48
2024-01-03 21:25:00,21,25,2,2709.13
2024-01-03 21:30:00,21,30,2,2000.61
2024-01-03 21:35:00,21,35,2,2004.97
2024-01-03 21:40:00,21,40,2,2001.73
2024-01-03 21:45:00,21,45,2,2002.81
2024-01-03 21:50:00,21,50,2,2008.98
2024-01-03 21:55:00,21,55,2,2002.18
2024-01-03 22:00:00,22,0,2,2384.4
2024-01-03 22:05:00,22,5,2,2377.24
2024-01-03 22:10:00,22,10,2,2382.99
2024-01-03 22:15:00,22,15,2,2383.4
2024-01-03 22:20:00,22,20,2,2376.09
2024-01-03 22:25:00,22,25,2,2377.35
2024-01-03 22:30:00,22,30,2,1680.6
2024-01-03 22:35:00,22,35,2,1676.82
2024-01-03 22:40:00,22,40,2,1684.81
2024-01-03 22:45:00,22,45,2,1679.05
2024-01-03 22:50:00,22,50,2,1677.85
2024-01-03 22:55:00,22,55,2,1682.92
2024-01-03 23:00:00,23,0,2,2378.02
2024-01-03 23:05:00,23,5,2,2376.14
2024-01-03 23:10:00,23,10,2,2383.22
2024-01-03 23:15:00,23,15,2,2383.58
2024-01-03 23:20:00,23,20,2,2376.5
2024-01-03 23:25:00,23,25,2,2377.47
2024-01-03 23:30:00,23,30,2,1682.08
2024-01-03 23:35:00,23,35,2,1683.56
2024-01-03 23:40:00,23,40,2,1680.55
2024-01-03 23:45:00,23,45,2,1684.02
2024-01-03 23:50:00,23,50,2,1683.87
2024-01-03 23:55:00,23,55,2,1678.2
2024-01-04 00:00:00,0,0,3,2383.5
2024-01-04 00:05:00,0,5,3,2377.98
2024-01-04 00:10:00,0,10,3,2375.08
2024-01-04 00:15:00,0,15,3,2383.69
2024-01-04 00:20:00,0,20,3,2382.65
2024-01-04 00:25:00,0,25,3,2377.94
2024-01-04 00:30:00,0,30,3,1677.86
2024-01-04 00:35:00,0,35,3,1684.14
2024-01-04 00:40:00,0,40,3,1682.59
2024-01-04 00:45:00,0,45,3,1684.34
2024-01-04 00:50:00,0,50,3,1678.99
2024-01-04 00:55:00,0,55,3,1682.44
2024-01-04 01:00:00,1,0,3,2376.75
2024-01-04 01:05:00,1,5,3,2380.01
2024-01-04 01:10:00,1,10,3,2384.96
2024-01-04 01:15:00,1,15,3,2381.95
2024-01-04 01:20:00,1,20,3,2378.97
2024-01-04 01:25:00,1,25,3,2381.18
2024-01-04 01:30:00,1,30,3,1683.31
2024-01-04 01:35:00,1,35,3,1676.24
2024-01-04 01:40:00,1,40,3,1679.92
2024-01-04 01:45:00,1,45,3,1676.99
2024-01-04 01:50:00,1,50,3,1680.71
2024-01-04 01:55:00,1,55,3,1676.94
2024-01-04 02:00:00,2,0,3,2384.56
2024-01-04 02:05:00,2,5,3,2384.08
2024-01-04 02:10:00,2,10,3,2377.86
2024-01-04 02:15:00,2,15,3,2379.84
2024-01-04 02:20:00,2,20,3,2382.49
2024-01-04 02:25:00,2,25,3,2377.98
2024-01-04 02:30:00,2,30,3,1678.36
2024-01-04 02:35:00,2,35,3,1682.02
2024-01-04 02:40:00,2,40,3,1675.22
2024-01-04 02:45:00,2,45,3,1684.05
2024-01-04 02:50:00,2,50,3,1684.56
2024-01-04 02:55:00,2,55,3,1675.41
2024-01-04 03:00:00,3,0,3,2381.21
2024-01-04 03:05:00,3,5,3,2377.01
2024-01-04 03:10:00,3,10,3,2380.73
2024-01-04 03:15:00,3,15,3,2382.32
2024-01-04 03:20:00,3,20,3,2383.24
2024-01-04 03:25:00,3,25,3,2379.13
2024-01-04 03:30:00,3,30,3,1679.5
2024-01-04 03:35:00,3,35,3,1682.14
2024-01-04 03:40:00,3,40,3,1678.54
2024-01-04 03:45:00,3,45,3,1684.7
2024-01-04 03:50:00,3,50,3,1683.47
2024-01-04 03:55:00,3,55,3,1684.96
2024-01-04 04:00:00,4,0,3,2379.64
2024-01-04 04:05:00,4,5,3,2381.93
2024-01-04 04:10:00,4,10,3,2383.77
2024-01-04 04:15:00,4,15,3,2375.76
2024-01-04 04:20:00,4,20,3,2378.6
2024-01-04 04:25:00,4,25,3,2384.89
2024-01-04 04:30:00,4,30,3,1675.69
2024-01-04 04:35:00,4,35,3,1681.37
2024-01-04 04:40:00,4,40,3,1680.57
2024-01-04 04:45:00,4,45,3,1675.78
2024-01-04 04:50:00,4,50,3,1676.83
2024-01-04 04:55:00,4,55,3,1683.19
2024-01-04 05:00:00,5,0,3,3339.44
2024-01-04 05:05:00,5,5,3,3344.21
2024-01-04 05:10:00,5,10,3,11390.91
2024-01-04 05:15:00,5,15,3,11398.28
2024-01-04 05:20:00,5,20,3,11395.7
2024-01-04 05:25:00,5,25,3,3335.01
2024-01-04 05:30:00,5,30,3,10677.32
2024-01-04 05:35:00,5,35,3,10682.64
2024-01-04 05:40:00,5,40,3,10680.56
2024-01-04 05:45:00,5,45,3,10675.52
2024-01-04 05:50:00,5,50,3,10678.46
2024-01-04 05:55:00,5,55,3,10679.15
2024-01-04 06:00:00,6,0,3,19311.6
2024-01-04 06:05:00,6,5,3,19314.0
2024-01-04 06:10:00,6,10,3,19314.69
2024-01-04 06:15:00,6,15,3,19314.44
2024-01-04 06:20:00,6,20,3,11304.2
2024-01-04 06:25:00,6,25,3,11298.91
2024-01-04 06:30:00,6,30,3,0.0
2024-01-04 06:35:00,6,35,3,0.0
2024-01-04 06:40:00,6,40,3,1.87
2024-01-04 06:45:00,6,45,3,0.0
2024-01-04 06:50:00,6,50,3,2.42
2024-01-04 06:55:00,6,55,3,0.0
2024-01-04 07:00:00,7,0,3,696.33
2024-01-04 07:05:00,7,5,3,704.63
2024-01-04 07:10:00,7,10,3,700.05
2024-01-04 07:15:00,7,15,3,700.21
2024-01-04 07:20:00,7,20,3,700.88
2024-01-04 07:25:00,7,25,3,701.45
2024-01-04 07:30:00,7,30,3,4.08
2024-01-04 07:35:00,7,35,3,0.0
2024-01-04 07:40:00,7,40,3,0.0
2024-01-04 07:45:00,7,45,3,0.31
2024-01-04 07:50:00,7,50,3,0.0
2024-01-04 07:55:00,7,55,3,0.0
2024-01-04 08:00:00,8,0,3,699.53
2024-01-04 08:05:00,8,5,3,704.85
2024-01-04 08:10:00,8,10,3,696.59
2024-01-04 08:15:00,8,15,3,695.92
2024-01-04 08:20:00,8,20,3,698.97
2024-01-04 08:25:00,8,25,3,702.28
2024-01-04 08:30:00,8,30,3,0.0
2024-01-04 08:35:00,8,35,3,0.0
2024-01-04 08:40:00,8,40,3,0.0
2024-01-04 08:45:00,8,45,3,0.0
2024-01-04 08:50:00,8,50,3,4.59
2024-01-04 08:55:00,8,55,3,3.45
2024-01-04 09:00:00,9,0,3,1903.81
2024-01-04 09:05:00,9,5,3,1900.04
2024-01-04 09:10:00,9,10,3,1904.54
2024-01-04 09:15:00,9,15,3,1901.06
2024-01-04 09:20:00,9,20,3,1896.55
2024-01-04 09:25:00,9,25,3,1900.92
2024-01-04 09:30:00,9,30,3,1195.61
2024-01-04 09:35:00,9,35,3,1199.03
2024-01-04 09:40:00,9,40,3,1195.04
2024-01-04 09:45:00,9,45,3,1199.07
2024-01-04 09:50:00,9,50,3,1197.05
2024-01-04 09:55:00,9,55,3,1204.98
2024-01-04 10:00:00,10,0,3,1900.67
2024-01-04 10:05:00,10,5,3,1897.5
2024-01-04 10:10:00,10,10,3,1897.08
2024-01-04 10:15:00,10,15,3,1895.41
2024-01-04 10:20:00,10,20,3,1900.64
2024-01-04 10:25:00,10,25,3,1902.57
2024-01-04 10:30:00,10,30,3,1204.37
2024-01-04 10:35:00,10,35,3,1198.53
2024-01-04 10:40:00,10,40,3,1199.19
2024-01-04 10:45:00,10,45,3,1202.31
2024-01-04 10:50:00,10,50,3,1195.94
2024-01-04 10:55:00,10,55,3,1198.52
2024-01-04 11:00:00,11,0,3,3197.4
2024-01-04 11:05:00,11,5,3,3200.85
2024-01-04 11:10:00,11,10,3,3200.92
2024-01-04 11:15:00,11,15,3,3198.06
2024-01-04 11:20:00,11,20,3,3202.84
2024-01-04 11:25:00,11,25,3,3200.04
2024-01-04 11:30:00,11,30,3,2501.05
2024-01-04 11:35:00,11,35,3,2495.77
2024-01-04 11:40:00,11,40,3,2504.75
2024-01-04 11:45:00,11,45,3,2502.78
2024-01-04 11:50:00,11,50,3,2504.46
2024-01-04 11:55:00,11,55,3,2496.45
2024-01-04 12:00:00,12,0,3,3203.96
2024-01-04 12:05:00,12,5,3,3201.36
2024-01-04 12:10:00,12,10,3,3195.46
2024-01-04 12:15:00,12,15,3,3196.49
2024-01-04 12:20:00,12,20,3,3200.44
2024-01-04 12:25:00,12,25,3,3202.26
2024-01-04 12:30:00,12,30,3,2495.01
2024-01-04 12:35:00,12,35,3,2499.53
2024-01-04 12:40:00,12,40,3,2500.47
2024-01-04 12:45:00,12,45,3,2496.91
2024-01-04 12:50:00,12,50,3,2503.08
2024-01-04 12:55:00,12,55,3,2501.02
2024-01-04 13:00:00,13,0,3,697.7
2024-01-04 13:05:00,13,5,3,700.4
2024-01-04 13:10:00,13,10,3,697.67
2024-01-04 13:15:00,13,15,3,698.6
2024-01-04 13:20:00,13,20,3,695.98
2024-01-04 13:25:00,13,25,3,697.74
2024-01-04 13:30:00,13,30,3,0.0
2024-01-04 13:35:00,13,35,3,3.48
2024-01-04 13:40:00,13,40,3,0.71
2024-01-04 13:45:00,13,45,3,0.13
2024-01-04 13:50:00,13,50,3,0.38
2024-01-04 13:55:00,13,55,3,4.05
2024-01-04 14:00:00,14,0,3,2166.95
2024-01-04 14:05:00,14,5,3,2174.09
2024-01-04 14:10:00,14,10,3,2174.71
2024-01-04 14:15:00,14,15,3,2170.03
2024-01-04 14:20:00,14,20,3,2166.64
2024-01-04 14:25:00,14,25,3,2173.91
2024-01-04 14:30:00,14,30,3,1471.03
2024-01-04 14:35:00,14,35,3,1468.55
2024-01-04 14:40:00,14,40,3,1474.86
2024-01-04 14:45:00,14,45,3,1469.84
2024-01-04 14:50:00,14,50,3,1467.71
2024-01-04 14:55:00,14,55,3,1466.39
2024-01-04 15:00:00,15,0,3,2143.07
2024-01-04 15:05:00,15,5,3,2142.82
2024-01-04 15:10:00,15,10,3,2135.31
2024-01-04 15:15:00,15,15,3,2136.58
2024-01-04 15:20:00,15,20,3,2136.24
2024-01-04 15:25:00,15,25,3,2144.76
2024-01-04 15:30:00,15,30,3,1438.18
2024-01-04 15:35:00,15,35,3,1437.2
2024-01-04 15:40:00,15,40,3,1436.43
2024-01-04 15:45:00,15,45,3,1437.04
2024-01-04 15:50:00,15,50,3,1435.03
2024-01-04 15:55:00,15,55,3,1435.13
2024-01-04 16:00:00,16,0,3,2135.0
2024-01-04 16:05:00,16,5,3,2143.77
2024-01-04 16:10:00,16,10,3,2143.5
2024-01-04 16:15:00,16,15,3,2144.04
2024-01-04 16:20:00,16,20,3,2136.35
2024-01-04 16:25:00,16,25,3,2144.66
2024-01-04 16:30:00,16,30,3,1442.32
2024-01-04 16:35:00,16,35,3,1439.46
2024-01-04 16:40:00,16,40,3,1436.47
2024-01-04 16:45:00,16,45,3,1438.41
2024-01-04 16:50:00,16,50,3,1435.37
2024-01-04 16:55:00,16,55,3,1435.33
2024-01-04 17:00:00,17,0,3,2137.51
2024-01-04 17:05:00,17,5,3,2135.94
2024-01-04 17:10:00,17,10,3,2144.63
2024-01-04 17:15:00,17,15,3,2142.23
2024-01-04 17:20:00,17,20,3,2142.17
2024-01-04 17:25:00,17,25,3,2139.09
2024-01-04 17:30:00,17,30,3,1436.4
2024-01-04 17:35:00,17,35,3,1438.62
2024-01-04 17:40:00,17,40,3,1435.35
2024-01-04 17:45:00,17,45,3,1435.74
2024-01-04 17:50:00,17,50,3,1437.29
2024-01-04 17:55:00,17,55,3,1438.78
2024-01-04 18:00:00,18,0,3,2219.18
2024-01-04 18:05:00,18,5,3,2224.41
2024-01-04 18:10:00,18,10,3,2222.53
2024-01-04 18:15:00,18,15,3,2222.8
2024-01-04 18:20:00,18,20,3,2220.36
2024-01-04 18:25:00,18,25,3,2219.44
2024-01-04 18:30:00,18,30,3,1516.31
2024-01-04 18:35:00,18,35,3,1522.89
2024-01-04 18:40:00,18,40,3,1524.53
2024-01-04 18:45:00,18,45,3,1523.13
2024-01-04 18:50:00,18,50,3,1519.14
2024-01-04 18:55:00,18,55,3,1518.26
2024-01-04 19:00:00,19,0,3,3338.03
2024-01-04 19:05:00,19,5,3,3339.72
2024-01-04 19:10:00,19,10,3,3337.76
2024-01-04 19:15:00,19,15,3,3343.3
2024-01-04 19:20:00,19,20,3,3343.22
2024-01-04 19:25:00,19,25,3,3336.28
2024-01-04 19:30:00,19,30,3,2627.73
2024-01-04 19:35:00,19,35,3,2621.08
2024-01-04 19:40:00,19,40,3,2627.1
2024-01-04 19:45:00,19,45,3,2623.12
2024-01-04 19:50:00,19,50,3,2623.24
2024-01-04 19:55:00,19,55,3,2623.93
2024-01-04 20:00:00,20,0,3,2700.22
2024-01-04 20:05:00,20,5,3,2702.3
2024-01-04 20:10:00,20,10,3,2703.26
2024-01-04 20:15:00,20,15,3,2705.6
2024-01-04 20:20:00,20,20,3,2700.45
2024-01-04 20:25:00,20,25,3,2705.75
2024-01-04 20:30:00,20,30,3,2006.47
2024-01-04 20:35:00,20,35,3,2007.66
2024-01-04 20:40:00,20,40,3,2004.99
2024-01-04 20:45:00,20,45,3,2000.46
2024-01-04 20:50:00,20,50,3,2001.0
2024-01-04 20:55:00,20,55,3,2002.02
2024-01-04 21:00:00,21,0,3,2703.88
2024-01-04 21:05:00,21,5,3,2703.15
2024-01-04 21:10:00,21,10,3,2700.33
2024-01-04 21:15:00,21,15,3,2705.77
2024-01-04 21:20:00,21,20,3,2700.9
2024-01-04 21:25:00,21,25,3,2704.21
2024-01-04 21:30:00,21,30,3,2002.88
2024-01-04 21:35:00,21,35,3,2003.33
2024-01-04 21:40:00,21,40,3,2001.71
2024-01-04 21:45:00,21,45,3,2001.35
2024-01-04 21:50:00,21,50,3,2006.46
2024-01-04 21:55:00,21,55,3,2006.34
2024-01-04 22:00:00,22,0,3,2384.21
2024-01-04 22:05:00,22,5,3,2383.01
2024-01-04 22:10:00,22,10,3,2376.9
2024-01-04 22:15:00,22,15,3,2381.3
2024-01-04 22:20:00,22,20,3,2382.89
2024-01-04 22:25:00,22,25,3,2379.7
2024-01-04 22:30:00,22,30,3,1675.49
2024-01-04 22:35:00,22,35,3,1675.58
2024-01-04 22:40:00,22,40,3,1680.05
2024-01-04 22:45:00,22,45,3,1676.58
2024-01-04 22:50:00,22,50,3,1678.18
2024-01-04 22:55:00,22,55,3,1675.8
2024-01-04 23:00:00,23,0,3,2383.16
2024-01-04 23:05:00,23,5,3,2381.38
2024-01-04 23:10:00,23,10,3,2383.55
2024-01-04 23:15:00,23,15,3,2377.65
2024-01-04 23:20:00,23,20,3,2378.54
2024-01-04 23:25:00,23,25,3,2380.13
2024-01-04 23:30:00,23,30,3,1676.18
2024-01-04 23:35:00,23,35,3,1681.48
2024-01-04 23:40:00,23,40,3,1681.87
2024-01-04 23:45:00,23,45,3,1675.96
2024-01-04 23:50:00,23,50,3,1682.92
2024-01-04 23:55:00,23,55,3,1676.27
2024-01-05 00:00:00,0,0,4,2375.3
2024-01-05 00:05:00,0,5,4,2376.16
2024-01-05 00:10:00,0,10,4,2376.14
2024-01-05 00:15:00,0,15,4,2383.18
2024-01-05 00:20:00,0,20,4,2376.63
2024-01-05 00:25:00,0,25,4,2376.18
2024-01-05 00:30:00,0,30,4,1678.52
2024-01-05 00:35:00,0,35,4,1675.75
2024-01-05 00:40:00,0,40,4,1676.08
2024-01-05 00:45:00,0,45,4,1675.46
2024-01-05 00:50:00,0,50,4,1683.83
2024-01-05 00:55:00,0,55,4,1680.6
2024-01-05 01:00:00,1,0,4,2384.84
2024-01-05 01:05:00,1,5,4,2378.19
2024-01-05 01:10:00,1,10,4,2380.95
2024-01-05 01:15:00,1,15,4,2380.26
2024-01-05 01:20:00,1,20,4,2383.72
